,Time Stamp,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z, Patient ID,Unnamed: 0,Patient ID,Unnamed: 0.1,Acc_x ,Time Stamp 
279,781.25,-0.628478,0.107739,3.058593,0.013324,0.012658,-0.023317,,,,80.0,,
280,791.015625,-0.636334,0.109086,3.096825,0.01349,0.012816,-0.023608,,,,81.0,,
281,800.78125,-0.64419,0.110433,3.135057,0.013657,0.012974,-0.0239,,,,82.0,,
282,810.546875,-0.652046,0.111779,3.17329,0.013824,0.013132,-0.024191,,,,83.0,,
283,820.3125,-0.659902,0.113126,3.211522,0.01399,0.013291,-0.024483,,,,84.0,,
284,830.078125,-0.667758,0.114473,3.249755,0.014157,0.013449,-0.024774,,,,85.0,,
285,839.84375,-0.675614,0.11582,3.287987,0.014323,0.013607,-0.025066,,,,86.0,,
286,849.609375,-0.68347,0.117166,3.32622,0.01449,0.013765,-0.025357,,,,87.0,,
287,859.375,-0.691326,0.118513,3.364452,0.014656,0.013923,-0.025648,,,,88.0,,
288,869.140625,-0.699182,0.11986,3.402684,0.014823,0.014082,-0.02594,,,,89.0,,
289,878.90625,-0.707038,0.121206,3.440917,0.014989,0.01424,-0.026231,,,,90.0,,
290,888.671875,-0.714894,0.122553,3.479149,0.015156,0.014398,-0.026523,,,,91.0,,
291,898.4375,-0.72275,0.1239,3.517382,0.015322,0.014556,-0.026814,,,,92.0,,
292,908.203125,-0.730606,0.125247,3.555614,0.015489,0.014715,-0.027106,,,,93.0,,
293,917.96875,-0.738462,0.126593,3.593846,0.015656,0.014873,-0.027397,,,,94.0,,
294,927.734375,-0.746318,0.12794,3.632079,0.015822,0.015031,-0.027689,,,,95.0,,
295,937.5,-0.754174,0.129287,3.670311,0.015989,0.015189,-0.02798,,,,96.0,,
296,947.265625,-0.762029,0.130634,3.708544,0.016155,0.015347,-0.028272,,,,97.0,,
297,957.03125,-0.769885,0.13198,3.746776,0.016322,0.015506,-0.028563,,,,98.0,,
298,966.796875,-0.777741,0.133327,3.785008,0.016488,0.015664,-0.028855,,,,99.0,,
299,976.5625,-0.785597,0.134674,3.823241,0.016655,0.015822,-0.029146,,,,100.0,,
300,986.328125,-0.793453,0.136021,3.861473,0.016821,0.01598,-0.029437,,,,101.0,,
301,996.09375,-0.801309,0.137367,3.899706,0.016988,0.016139,-0.029729,,,,102.0,,
302,1005.859375,-0.809165,0.138714,3.937938,0.017155,0.016297,-0.03002,,,,103.0,,
303,1015.625,-0.817021,0.140061,3.976171,0.017321,0.016455,-0.030312,,,,104.0,,
304,1025.390625,-0.824877,0.141408,4.014403,0.017488,0.016613,-0.030603,,,,105.0,,
305,1035.15625,-0.832733,0.142754,4.052635,0.017654,0.016771,-0.030895,,,,106.0,,
306,1044.921875,-0.840589,0.144101,4.090868,0.017821,0.01693,-0.031186,,,,107.0,,
307,1054.6875,-0.848445,0.145448,4.1291,0.017987,0.017088,-0.031478,,,,108.0,,
308,1064.453125,-0.856301,0.146794,4.167333,0.018154,0.017246,-0.031769,,,,109.0,,
309,1074.21875,-0.864157,0.148141,4.205565,0.01832,0.017404,-0.032061,,,,110.0,,
310,1083.984375,-0.872013,0.149488,4.243797,0.018487,0.017563,-0.032352,,,,111.0,,
311,1093.75,-0.879869,0.150835,4.28203,0.018653,0.017721,-0.032644,,,,112.0,,
312,1103.515625,-0.887725,0.152181,4.320262,0.01882,0.017879,-0.032935,,,,113.0,,
313,1113.28125,-0.895581,0.153528,4.358495,0.018987,0.018037,-0.033226,,,,114.0,,
314,1123.046875,-0.903437,0.154875,4.396727,0.019153,0.018195,-0.033518,,,,115.0,,
315,1132.8125,-0.911293,0.156222,4.434959,0.01932,0.018354,-0.033809,,,,116.0,,
316,1142.578125,-0.919149,0.157568,4.473192,0.019486,0.018512,-0.034101,,,,117.0,,
317,1152.34375,-0.927005,0.158915,4.511424,0.019653,0.01867,-0.034392,,,,118.0,,
318,1162.109375,-0.934861,0.160262,4.549656,0.019819,0.018828,-0.034684,,,,119.0,,
319,1171.875,-0.942717,0.161609,4.587889,0.019986,0.018987,-0.034975,,,,120.0,,
320,1181.640625,-0.950573,0.162955,4.626122,0.020152,0.019145,-0.035267,,,,121.0,,
321,1191.40625,-0.958429,0.164302,4.664354,0.020319,0.019303,-0.035558,,,,122.0,,
322,1201.171875,-0.966285,0.165649,4.702586,0.020485,0.019461,-0.03585,,,,123.0,,
323,1210.9375,-0.974141,0.166996,4.740819,0.020652,0.019619,-0.036141,,,,124.0,,
324,1220.703125,-0.981997,0.168342,4.779051,0.020819,0.019778,-0.036433,,,,125.0,,
325,1230.46875,-0.989853,0.169689,4.817284,0.020985,0.019936,-0.036724,,,,126.0,,
326,1240.234375,-0.997709,0.171036,4.855516,0.021152,0.020094,-0.037015,,,,127.0,,
327,1250.0,-1.005565,0.172383,4.893748,0.021318,0.020252,-0.037307,,,,128.0,,
328,1259.765625,-1.013421,0.173729,4.931981,0.021485,0.020411,-0.037598,,,,129.0,,
329,1269.53125,-1.021277,0.175076,4.970213,0.021651,0.020569,-0.03789,,,,130.0,,
330,1279.296875,-1.029133,0.176423,5.008446,0.021818,0.020727,-0.038181,,,,131.0,,
331,1289.0625,-1.036989,0.177769,5.046678,0.021984,0.020885,-0.038473,,,,132.0,,
332,1298.828125,-1.044845,0.179116,5.08491,0.022151,0.021043,-0.038764,,,,133.0,,
333,1308.59375,-1.052701,0.180463,5.123143,0.022318,0.021202,-0.039056,,,,134.0,,
334,1318.359375,-1.060557,0.18181,5.161375,0.022484,0.02136,-0.039347,,,,135.0,,
335,1328.125,-1.068413,0.183156,5.199607,0.022651,0.021518,-0.039639,,,,136.0,,
336,1337.890625,-1.076268,0.184503,5.23784,0.022817,0.021676,-0.03993,,,,137.0,,
337,1347.65625,-1.084124,0.18585,5.276073,0.022984,0.021835,-0.040221,,,,138.0,,
338,1357.421875,-1.09198,0.187197,5.314305,0.02315,0.021993,-0.040513,,,,139.0,,
339,1367.1875,-1.099836,0.188543,5.352537,0.023317,0.022151,-0.040804,,,,140.0,,
340,1376.953125,-1.107692,0.18989,5.390769,0.023483,0.022309,-0.041096,,,,141.0,,
341,1386.71875,-1.115548,0.191237,5.429002,0.02365,0.022467,-0.041387,,,,142.0,,
342,1396.484375,-1.123404,0.192584,5.467235,0.023816,0.022626,-0.041679,,,,143.0,,
343,1406.25,-1.13126,0.19393,5.505467,0.023983,0.022784,-0.04197,,,,144.0,,
344,1416.015625,-1.139116,0.195277,5.543699,0.02415,0.022942,-0.042262,,,,145.0,,
345,1425.78125,-1.146972,0.196624,5.581932,0.024316,0.0231,-0.042553,,,,146.0,,
346,1435.546875,-1.154828,0.197971,5.620164,0.024483,0.023259,-0.042845,,,,147.0,,
347,1445.3125,-1.162684,0.199317,5.658396,0.024649,0.023417,-0.043136,,,,148.0,,
348,1455.357178,-1.170765,0.200702,5.697721,0.02482,0.023579,-0.043436,,,,149.0,,
349,1465.401733,-1.178845,0.202088,5.737046,0.024992,0.023742,-0.043736,,,,150.0,,
350,1475.446411,-1.186925,0.203473,5.776371,0.025163,0.023905,-0.044035,,,,151.0,,
351,1485.491089,-1.195006,0.204858,5.815696,0.025334,0.024068,-0.044335,,,,152.0,,
352,1495.535767,-1.203086,0.206243,5.85502,0.025506,0.02423,-0.044635,,,,153.0,,
353,1505.580322,-1.211167,0.207629,5.894345,0.025677,0.024393,-0.044935,,,,154.0,,
354,1515.625,-1.219247,0.209014,5.93367,0.025848,0.024556,-0.045235,,,,155.0,,
355,1525.669678,-1.227328,0.210399,5.972995,0.02602,0.024719,-0.045534,,,,156.0,,
356,1535.714233,-1.235408,0.211784,6.012319,0.026191,0.024881,-0.045834,,,,157.0,,
357,1545.758911,-1.243489,0.213169,6.051644,0.026362,0.025044,-0.046134,,,,158.0,,
358,1555.803589,-1.251569,0.214555,6.090969,0.026534,0.025207,-0.046434,,,,159.0,,
359,1565.848267,-1.259649,0.21594,6.130293,0.026705,0.02537,-0.046734,,,,160.0,,
360,1575.892822,-1.26773,0.217325,6.169619,0.026876,0.025532,-0.047033,,,,161.0,,
361,1585.9375,-1.27581,0.21871,6.208943,0.027047,0.025695,-0.047333,,,,162.0,,
362,1595.982178,-1.283891,0.220096,6.248268,0.027219,0.025858,-0.047633,,,,163.0,,
363,1606.026733,-1.291971,0.221481,6.287592,0.02739,0.026021,-0.047933,,,,164.0,,
364,1616.071411,-1.300052,0.222866,6.326918,0.027561,0.026183,-0.048232,,,,165.0,,
365,1626.116089,-1.308132,0.224251,6.366242,0.027733,0.026346,-0.048532,,,,166.0,,
366,1636.160767,-1.316212,0.225636,6.405567,0.027904,0.026509,-0.048832,,,,167.0,,
367,1646.205322,-1.324293,0.227022,6.444891,0.028075,0.026672,-0.049132,,,,168.0,,
368,1656.25,-1.332373,0.228407,6.484217,0.028247,0.026834,-0.049432,,,,169.0,,
369,1666.294678,-1.340454,0.229792,6.523541,0.028418,0.026997,-0.049731,,,,170.0,,
370,1676.339233,-1.348534,0.231177,6.562866,0.028589,0.02716,-0.050031,,,,171.0,,
371,1686.383911,-1.356614,0.232562,6.602191,0.028761,0.027323,-0.050331,,,,172.0,,
372,1696.428589,-1.364695,0.233948,6.641515,0.028932,0.027485,-0.050631,,,,173.0,,
373,1706.473267,-1.372775,0.235333,6.68084,0.029103,0.027648,-0.050931,,,,174.0,,
374,1716.517822,-1.380856,0.236718,6.720165,0.029274,0.027811,-0.05123,,,,175.0,,
375,1726.5625,-1.388936,0.238103,6.75949,0.029446,0.027974,-0.05153,,,,176.0,,
376,1736.607178,-1.397017,0.239489,6.798814,0.029617,0.028136,-0.05183,,,,177.0,,
377,1746.651733,-1.405097,0.240874,6.83814,0.029788,0.028299,-0.05213,,,,178.0,,
378,1756.696411,-1.413177,0.242259,6.877464,0.02996,0.028462,-0.052429,,,,179.0,,
379,1766.741089,-1.421258,0.243644,6.916789,0.030131,0.028624,-0.052729,,,,180.0,,
380,1776.785767,-1.429338,0.245029,6.956114,0.030302,0.028787,-0.053029,,,,181.0,,
381,1786.830322,-1.437419,0.246415,6.995439,0.030474,0.02895,-0.053329,,,,182.0,,
382,1796.875,-1.445499,0.2478,7.034763,0.030645,0.029113,-0.053629,,,,183.0,,
383,1806.919678,-1.45358,0.249185,7.074088,0.030816,0.029275,-0.053928,,,,184.0,,
384,1816.964233,-1.46166,0.25057,7.113413,0.030988,0.029438,-0.054228,,,,185.0,,
385,1827.008911,-1.469741,0.251956,7.152737,0.031159,0.029601,-0.054528,,,,186.0,,
386,1837.053589,-1.477821,0.253341,7.192062,0.03133,0.029764,-0.054828,,,,187.0,,
387,1847.098267,-1.485901,0.254726,7.231387,0.031501,0.029926,-0.055128,,,,188.0,,
388,1857.142822,-1.493982,0.256111,7.270712,0.031673,0.030089,-0.055427,,,,189.0,,
389,1867.1875,-1.502062,0.257496,7.310036,0.031844,0.030252,-0.055727,,,,190.0,,
390,1877.232178,-1.510143,0.258882,7.349361,0.032015,0.030415,-0.056027,,,,191.0,,
391,1887.276733,-1.518223,0.260267,7.388686,0.032187,0.030577,-0.056327,,,,192.0,,
392,1897.321411,-1.526304,0.261652,7.428011,0.032358,0.03074,-0.056627,,,,193.0,,
393,1907.366089,-1.534384,0.263037,7.467336,0.032529,0.030903,-0.056926,,,,194.0,,
394,1917.410767,-1.542464,0.264422,7.50666,0.032701,0.031066,-0.057226,,,,195.0,,
395,1927.455322,-1.550545,0.265808,7.545985,0.032872,0.031228,-0.057526,,,,196.0,,
396,1937.5,-1.558625,0.267193,7.58531,0.033043,0.031391,-0.057826,,,,197.0,,
397,1947.544678,-1.566706,0.268578,7.624635,0.033215,0.031554,-0.058125,,,,198.0,,
398,0.0,0.0,0.0,0.0,0,0.0, R410,,0.0,,0.0,,
399,0.001026,0.003889,-0.01329,4e-06,"-4,00E-06",0.0,,,9.765625,,1.0,,
400,0.002051,0.007779,-0.02659,9e-06,"-9,00E-06",0.0,,,19.53125,,2.0,,
401,0.003077,0.011668,-0.03988,1.3e-05,-1.3E-05,0.0,,,29.29688,,3.0,,
402,0.004102,0.015557,-0.05317,1.8e-05,-1.8E-05,0.0,,,39.0625,,4.0,,
403,0.005128,0.019447,-0.06647,2.2e-05,-2.2E-05,0.0,,,48.82813,,5.0,,
404,0.006154,0.023336,-0.07976,2.7e-05,-2.7E-05,0.0,,,58.59375,,6.0,,
405,0.007179,0.027225,-0.09305,3.1e-05,-3.1E-05,0.0,,,68.35938,,7.0,,
406,0.008205,0.031115,-0.10634,3.6e-05,-3.6E-05,0.0,,,78.125,,8.0,,
407,0.00923,0.035004,-0.11964,4e-05,-0.00004,0.0,,,87.89063,,9.0,,
408,0.010256,0.038893,-0.13293,4.4e-05,-4.4E-05,0.0,,,97.65625,,10.0,,
409,0.011282,0.042783,-0.14622,4.9e-05,-4.9E-05,0.0,,,107.4219,,11.0,,
410,0.012307,0.046672,-0.15952,5.3e-05,-5.3E-05,0.0,,,117.1875,,12.0,,
411,0.013333,0.050561,-0.17281,5.8e-05,-5.8E-05,0.0,,,126.9531,,13.0,,
412,0.014359,0.054451,-0.1861,6.2e-05,-6.2E-05,0.0,,,136.7188,,14.0,,
413,0.015384,0.05834,-0.1994,6.7e-05,-6.7E-05,0.0,,,146.4844,,15.0,,
414,0.01641,0.062229,-0.21269,7.1e-05,-7.1E-05,0.0,,,156.25,,16.0,,
415,0.017435,0.066119,-0.22598,7.6e-05,-7.6E-05,0.0,,,166.0156,,17.0,,
416,0.018461,0.070008,-0.23927,8e-05,-0.00008,0.0,,,175.7813,,18.0,,
417,0.019487,0.073897,-0.25257,8.5e-05,-8.5E-05,0.0,,,185.5469,,19.0,,
418,0.020512,0.077787,-0.26586,8.9e-05,-8.9E-05,0.0,,,195.3125,,20.0,,
419,0.021538,0.081676,-0.27915,9.3e-05,-9.3E-05,0.0,,,205.0781,,21.0,,
420,0.022563,0.085565,-0.29245,9.8e-05,-9.8E-05,0.0,,,214.8438,,22.0,,
421,0.023589,0.089455,-0.30574,0.000102,-0.0001,0.0,,,224.6094,,23.0,,
422,0.024615,0.093344,-0.31903,0.000107,-0.00011,0.0,,,234.375,,24.0,,
423,0.02564,0.097233,-0.33233,0.000111,-0.00011,0.0,,,244.1406,,25.0,,
424,0.026666,0.101123,-0.34562,0.000116,-0.00012,0.0,,,253.9063,,26.0,,
425,0.027691,0.105012,-0.35891,0.00012,-0.00012,0.0,,,263.6719,,27.0,,
426,0.028717,0.108901,-0.3722,0.000125,-0.00013,0.0,,,273.4375,,28.0,,
427,0.029743,0.112791,-0.3855,0.000129,-0.00013,0.0,,,283.2031,,29.0,,
428,0.030768,0.11668,-0.39879,0.000133,-0.00013,0.0,,,292.9688,,30.0,,
429,0.031794,0.120569,-0.41208,0.000138,-0.00014,0.0,,,302.7344,,31.0,,
430,0.03282,0.124459,-0.42538,0.000142,-0.00014,0.0,,,312.5,,32.0,,
431,0.033845,0.128348,-0.43867,0.000147,-0.00015,0.0,,,322.2656,,33.0,,
432,0.034871,0.132237,-0.45196,0.000151,-0.00015,0.0,,,332.0313,,34.0,,
433,0.035896,0.136127,-0.46525,0.000156,-0.00016,0.0,,,341.7969,,35.0,,
434,0.036922,0.140016,-0.47855,0.00016,-0.00016,0.0,,,351.5625,,36.0,,
435,0.037948,0.143905,-0.49184,0.000165,-0.00017,0.0,,,361.3281,,37.0,,
436,0.038973,0.147794,-0.50513,0.000169,-0.00017,0.0,,,371.0938,,38.0,,
437,0.039999,0.151684,-0.51843,0.000173,-0.00017,0.0,,,380.8594,,39.0,,
438,0.041024,0.155573,-0.53172,0.000178,-0.00018,0.0,,,390.625,,40.0,,
439,0.04205,0.159462,-0.54501,0.000182,-0.00018,0.0,,,400.3906,,41.0,,
440,0.043076,0.163352,-0.55831,0.000187,-0.00019,0.0,,,410.1563,,42.0,,
441,0.044101,0.167241,-0.5716,0.000191,-0.00019,0.0,,,419.9219,,43.0,,
442,0.045127,0.17113,-0.58489,0.000196,-0.0002,0.0,,,429.6875,,44.0,,
443,0.046152,0.17502,-0.59818,0.0002,-0.0002,0.0,,,439.4531,,45.0,,
444,0.047178,0.178909,-0.61148,0.000205,-0.00021,0.0,,,449.2188,,46.0,,
445,0.048204,0.182798,-0.62477,0.000209,-0.00021,0.0,,,458.9844,,47.0,,
446,0.049229,0.186688,-0.63806,0.000213,-0.00021,0.0,,,468.75,,48.0,,
447,0.050255,0.190577,-0.65136,0.000218,-0.00022,0.0,,,478.5156,,49.0,,
448,0.051281,0.194466,-0.66465,0.000222,-0.00022,0.0,,,488.2813,,50.0,,
449,0.052306,0.198356,-0.67794,0.000227,-0.00023,0.0,,,498.0469,,51.0,,
450,0.053332,0.202245,-0.69124,0.000231,-0.00023,0.0,,,507.8125,,52.0,,
451,0.054357,0.206134,-0.70453,0.000236,-0.00024,0.0,,,517.5781,,53.0,,
452,0.055383,0.210024,-0.71782,0.00024,-0.00024,0.0,,,527.3438,,54.0,,
453,0.056409,0.213913,-0.73111,0.000245,-0.00025,0.0,,,537.1094,,55.0,,
454,0.057434,0.217802,-0.74441,0.000249,-0.00025,0.0,,,546.875,,56.0,,
455,0.05846,0.221692,-0.7577,0.000254,-0.00025,0.0,,,556.6406,,57.0,,
456,0.059485,0.225581,-0.77099,0.000258,-0.00026,0.0,,,566.4063,,58.0,,
457,0.060511,0.22947,-0.78429,0.000262,-0.00026,0.0,,,576.1719,,59.0,,
458,0.061537,0.23336,-0.79758,0.000267,-0.00027,0.0,,,585.9375,,60.0,,
459,0.062562,0.237249,-0.81087,0.000271,-0.00027,0.0,,,595.7031,,61.0,,
460,0.063588,0.241138,-0.82417,0.000276,-0.00028,0.0,,,605.4688,,62.0,,
461,0.064613,0.245028,-0.83746,0.00028,-0.00028,0.0,,,615.2344,,63.0,,
462,0.065639,0.248917,-0.85075,0.000285,-0.00029,0.0,,,625.0,,64.0,,
463,0.066665,0.252806,-0.86404,0.000289,-0.00029,0.0,,,634.7656,,65.0,,
464,0.06769,0.256696,-0.87734,0.000294,-0.00029,0.0,,,644.5313,,66.0,,
465,0.068716,0.260585,-0.89063,0.000298,-0.0003,0.0,,,654.2969,,67.0,,
466,0.069742,0.264474,-0.90392,0.000302,-0.0003,0.0,,,664.0625,,68.0,,
467,0.070767,0.268364,-0.91722,0.000307,-0.00031,0.0,,,673.8281,,69.0,,
468,0.071793,0.272253,-0.93051,0.000311,-0.00031,0.0,,,683.5938,,70.0,,
469,0.072818,0.276142,-0.9438,0.000316,-0.00032,0.0,,,693.3594,,71.0,,
470,0.073844,0.280032,-0.9571,0.00032,-0.00032,0.0,,,703.125,,72.0,,
471,0.07487,0.283921,-0.97039,0.000325,-0.00033,0.0,,,712.8906,,73.0,,
472,0.075895,0.28781,-0.98368,0.000329,-0.00033,0.0,,,722.6563,,74.0,,
473,0.076921,0.2917,-0.99697,0.000334,-0.00033,0.0,,,732.4219,,75.0,,
474,0.077946,0.295589,-1.01027,0.000338,-0.00034,0.0,,,742.1875,,76.0,,
475,0.078972,0.299478,-1.02356,0.000342,-0.00034,0.0,,,751.9531,,77.0,,
476,0.079998,0.303368,-1.03685,0.000347,-0.00035,0.0,,,761.7188,,78.0,,
477,0.081023,0.307257,-1.05015,0.000351,-0.00035,0.0,,,771.4844,,79.0,,
478,0.082049,0.311146,-1.06344,0.000356,-0.00036,0.0,,,781.25,,80.0,,
479,0.083074,0.315036,-1.07673,0.00036,-0.00036,0.0,,,791.0156,,81.0,,
480,0.0841,0.318925,-1.09002,0.000365,-0.00037,0.0,,,800.7813,,82.0,,
481,0.085126,0.322814,-1.10332,0.000369,-0.00037,0.0,,,810.5469,,83.0,,
482,0.086151,0.326704,-1.11661,0.000374,-0.00037,0.0,,,820.3125,,84.0,,
483,0.087177,0.330593,-1.1299,0.000378,-0.00038,0.0,,,830.0781,,85.0,,
484,0.088203,0.334482,-1.1432,0.000382,-0.00038,0.0,,,839.8438,,86.0,,
485,0.089228,0.338372,-1.15649,0.000387,-0.00039,0.0,,,849.6094,,87.0,,
486,0.090254,0.342261,-1.16978,0.000391,-0.00039,0.0,,,859.375,,88.0,,
487,0.091279,0.34615,-1.18308,0.000396,-0.0004,0.0,,,869.1406,,89.0,,
488,0.092305,0.35004,-1.19637,0.0004,-0.0004,0.0,,,878.9063,,90.0,,
489,0.093331,0.353929,-1.20966,0.000405,-0.00041,0.0,,,888.6719,,91.0,,
490,0.094356,0.357818,-1.22295,0.000409,-0.00041,0.0,,,898.4375,,92.0,,
491,0.095382,0.361708,-1.23625,0.000414,-0.00041,0.0,,,908.2031,,93.0,,
492,0.096407,0.365597,-1.24954,0.000418,-0.00042,0.0,,,917.9688,,94.0,,
493,0.097433,0.369486,-1.26283,0.000423,-0.00042,0.0,,,927.7344,,95.0,,
494,0.098459,0.373376,-1.27613,0.000427,-0.00043,0.0,,,937.5,,96.0,,
495,0.099484,0.377265,-1.28942,0.000431,-0.00043,0.0,,,947.2656,,97.0,,
496,0.10051,0.381154,-1.30271,0.000436,-0.00044,0.0,,,957.0313,,98.0,,
497,0.101535,0.385044,-1.31601,0.00044,-0.00044,0.0,,,966.7969,,99.0,,
498,0.102561,0.388933,-1.3293,0.000445,-0.00045,0.0,,,976.5625,,100.0,,
499,0.103587,0.392822,-1.34259,0.000449,-0.00045,0.0,,,986.3281,,101.0,,
500,0.104612,0.396712,-1.35588,0.000454,-0.00045,0.0,,,996.0938,,102.0,,
501,0.105638,0.400601,-1.36918,0.000458,-0.00046,0.0,,,1005.859,,103.0,,
502,0.106664,0.40449,-1.38247,0.000463,-0.00046,0.0,,,1015.625,,104.0,,
503,0.107689,0.40838,-1.39576,0.000467,-0.00047,0.0,,,1025.391,,105.0,,
504,0.108715,0.412269,-1.40906,0.000471,-0.00047,0.0,,,1035.156,,106.0,,
505,0.10974,0.416158,-1.42235,0.000476,-0.00048,0.0,,,1044.922,,107.0,,
506,0.110766,0.420048,-1.43564,0.00048,-0.00048,0.0,,,1054.688,,108.0,,
507,0.111792,0.423937,-1.44894,0.000485,-0.00049,0.0,,,1064.453,,109.0,,
508,0.112817,0.427826,-1.46223,0.000489,-0.00049,0.0,,,1074.219,,110.0,,
509,0.113843,0.431715,-1.47552,0.000494,-0.00049,0.0,,,1083.984,,111.0,,
510,0.114868,0.435605,-1.48881,0.000498,-0.0005,0.0,,,1093.75,,112.0,,
511,0.115894,0.439494,-1.50211,0.000503,-0.0005,0.0,,,1103.516,,113.0,,
512,0.11692,0.443383,-1.5154,0.000507,-0.00051,0.0,,,1113.281,,114.0,,
513,0.117945,0.447273,-1.52869,0.000511,-0.00051,0.0,,,1123.047,,115.0,,
514,0.118971,0.451162,-1.54199,0.000516,-0.00052,0.0,,,1132.813,,116.0,,
515,0.119996,0.455052,-1.55528,0.00052,-0.00052,0.0,,,1142.578,,117.0,,
516,0.121022,0.458941,-1.56857,0.000525,-0.00053,0.0,,,1152.344,,118.0,,
517,0.122048,0.46283,-1.58187,0.000529,-0.00053,0.0,,,1162.109,,119.0,,
518,0.123073,0.466719,-1.59516,0.000534,-0.00053,0.0,,,1171.875,,120.0,,
519,0.124099,0.470609,-1.60845,0.000538,-0.00054,0.0,,,1181.641,,121.0,,
520,0.125125,0.474498,-1.62174,0.000543,-0.00054,0.0,,,1191.406,,122.0,,
521,0.12615,0.478387,-1.63504,0.000547,-0.00055,0.0,,,1201.172,,123.0,,
522,0.127176,0.482277,-1.64833,0.000551,-0.00055,0.0,,,1210.938,,124.0,,
523,0.128201,0.486166,-1.66162,0.000556,-0.00056,0.0,,,1220.703,,125.0,,
524,0.129227,0.490055,-1.67492,0.00056,-0.00056,0.0,,,1230.469,,126.0,,
525,0.130253,0.493945,-1.68821,0.000565,-0.00057,0.0,,,1240.234,,127.0,,
526,0.131278,0.497834,-1.7015,0.000569,-0.00057,0.0,,,1250.0,,128.0,,
527,0.132304,0.501723,-1.71479,0.000574,-0.00057,0.0,,,1259.766,,129.0,,
528,0.133329,0.505613,-1.72809,0.000578,-0.00058,0.0,,,1269.531,,130.0,,
529,0.134355,0.509502,-1.74138,0.000583,-0.00058,0.0,,,1279.297,,131.0,,
530,0.135381,0.513391,-1.75467,0.000587,-0.00059,0.0,,,1289.063,,132.0,,
531,0.136406,0.517281,-1.76797,0.000592,-0.00059,0.0,,,1298.828,,133.0,,
532,0.137432,0.52117,-1.78126,0.000596,-0.0006,0.0,,,1308.594,,134.0,,
533,0.138457,0.525059,-1.79455,0.0006,-0.0006,0.0,,,1318.359,,135.0,,
534,0.139483,0.528949,-1.80785,0.000605,-0.00061,0.0,,,1328.125,,136.0,,
535,0.140509,0.532838,-1.82114,0.000609,-0.00061,0.0,,,1337.891,,137.0,,
536,0.141534,0.536727,-1.83443,0.000614,-0.00061,0.0,,,1347.656,,138.0,,
537,0.14256,0.540617,-1.84772,0.000618,-0.00062,0.0,,,1357.422,,139.0,,
538,0.143586,0.544506,-1.86102,0.000623,-0.00062,0.0,,,1367.188,,140.0,,
539,0.144611,0.548395,-1.87431,0.000627,-0.00063,0.0,,,1376.953,,141.0,,
540,0.145637,0.552285,-1.8876,0.000632,-0.00063,0.0,,,1386.719,,142.0,,
541,0.146662,0.556174,-1.9009,0.000636,-0.00064,0.0,,,1396.484,,143.0,,
542,0.147688,0.560063,-1.91419,0.00064,-0.00064,0.0,,,1406.25,,144.0,,
543,0.148714,0.563953,-1.92748,0.000645,-0.00065,0.0,,,1416.016,,145.0,,
544,0.149739,0.567842,-1.94078,0.000649,-0.00065,0.0,,,1425.781,,146.0,,
545,0.150765,0.571731,-1.95407,0.000654,-0.00065,0.0,,,1435.547,,147.0,,
546,0.15179,0.575621,-1.96736,0.000658,-0.00066,0.0,,,1445.313,,148.0,,
547,0.152816,0.57951,-1.98065,0.000663,-0.00066,0.0,,,1455.078,,149.0,,
548,0.153865,0.58349,-1.99426,0.000667,-0.00067,0.0,,,1465.07,,150.0,,
549,0.154915,0.587469,-2.00786,0.000672,-0.00067,0.0,,,1475.062,,151.0,,
550,0.155964,0.591449,-2.02146,0.000676,-0.00068,0.0,,,1485.055,,152.0,,
551,0.157014,0.595428,-2.03506,0.000681,-0.00068,0.0,,,1495.047,,153.0,,
552,0.158063,0.599408,-2.04866,0.000685,-0.00069,0.0,,,1505.039,,154.0,,
553,0.159112,0.603387,-2.06226,0.00069,-0.00069,0.0,,,1515.031,,155.0,,
554,0.160162,0.607367,-2.07586,0.000695,-0.0007,0.0,,,1525.023,,156.0,,
555,0.161211,0.611346,-2.08946,0.000699,-0.0007,0.0,,,1535.015,,157.0,,
556,0.162261,0.615326,-2.10307,0.000704,-0.0007,0.0,,,1545.007,,158.0,,
557,0.16331,0.619305,-2.11667,0.000708,-0.00071,0.0,,,1555.0,,159.0,,
558,0.164359,0.623285,-2.13027,0.000713,-0.00071,0.0,,,1564.992,,160.0,,
559,0.165409,0.627265,-2.14387,0.000717,-0.00072,0.0,,,1574.984,,161.0,,
560,0.166458,0.631244,-2.15747,0.000722,-0.00072,0.0,,,1584.976,,162.0,,
561,0.167508,0.635224,-2.17107,0.000726,-0.00073,0.0,,,1594.968,,163.0,,
562,0.168557,0.639203,-2.18467,0.000731,-0.00073,0.0,,,1604.96,,164.0,,
563,0.169606,0.643183,-2.19828,0.000735,-0.00074,0.0,,,1614.953,,165.0,,
564,0.170656,0.647162,-2.21188,0.00074,-0.00074,0.0,,,1624.945,,166.0,,
565,0.171705,0.651142,-2.22548,0.000745,-0.00075,0.0,,,1634.937,,167.0,,
566,0.172755,0.655121,-2.23908,0.000749,-0.00075,0.0,,,1644.929,,168.0,,
567,0.173804,0.659101,-2.25268,0.000754,-0.00075,0.0,,,1654.921,,169.0,,
568,0.174853,0.66308,-2.26628,0.000758,-0.00076,0.0,,,1664.913,,170.0,,
